grupo,ano,fecha_de_la_primera_nota_que_refiere_al_hallazgo,estado,cve_ente,ciudad_o_localidad,municipio,cve_muni,sitio_de_hallazgo,latitud,longitud,numero_de_fosas,numero_de_cuerpos,masculino,femenino,restos_si_1_no_0,total_restos,osamentas,total_de_cuerpos_y_osamentas,personas_identificadas,pdfs,vinculo_al_archivo_de_internet,nombre_del_medio,vinculo_web_al_medio_digital,averiguacion_previa_estatus_ap_ci,personas_consignadas,delitos_por_los_que_fueron_consignados,estado_procesal,observaciones,fosas_altas,cuerpos_altos,restos_altos
grupo_uno,2014,27/08/14,Veracruz de Ignacio de la Llave,30,na,Agua Dulce,204,"Rancho ""Los Alacranes""",na,na,1,4,na,na,1,0,0,4,na,"fosa cuerpos 2013-14 (1) págs 231, 249, 250; masacre fosa 2013-2014 pág 91",http://www.proceso.com.mx/?p=380588,El Mexicano; Proceso; Diario de Xalapa,na,na,na,na,na,"La cifra puede aumentar a 3 fosas. Se marco resto que fue un cráneo, el cual se suma como un cuerpo",3,4,0
grupo_uno,2014,18/06/14,Veracruz de Ignacio de la Llave,30,na,Cosamaloapan de Carpio,45,"En un rancho conocido como ""Diamante"", en el ejido Nopaltepec",na,na,12,31,24,6,0,0,0,31,na,"fosa cuerpos 2013-14 (1) págs 21, 26; fosa cuerpos 2013-2014 (2) págs; 147, 150, 187, 258; masacre fosa 2013-2014 págs 67, 68, 73; Fosa ejecutado 2013-14 pág 48; Fosas comunes 2013-14 (1) págs 136, 158, 184; Fosas clandestinas 2013-14 (16) pág 41; fosas clandestinas 2013-14 (17) págs 79, 81, 87, 89, 92, 99, 103, 104, 107, 108, 190, 191, 198, 272, 353, 413; fosas clandestinas 2013-14 (20) pág 78",http://e-consulta.com.mx/nota/2014-06-19/seguridad/recuperan-30-cadaveres-de-13-fosas-clandestinas,Proceso; e-Consulta; Reforma; Quadratín; El Diario de Juárez; Unomásuno; Excelsior; La Crónica; Milenio; El Páis; La Jornada; Diario Imagen; El Economista; Opinión; El Mexicano; El Norte,na,na,na,na,na,La cifra puede aumentar 13 fosas y 40 cuerpos de los cuales 25 serían masculinos y 7 femeninos. E l Hallazgo es en los límites de Cosamaloapan y tres valles,13,40,0
grupo_uno,2014,11/02/14,Veracruz de Ignacio de la Llave,30,na,Las Choapas,61,"Colonia ""José María Rosado"" o ""El Rosario"", en una casa de seguridad",na,na,1,3,2,na,0,0,0,3,2,"fosas clandestinas 2013-14 (20) págs 40, 43, 44, 47, 48, 52, 53, 55, 56, 64, 74, 88, 138, 158, 159, 160, 161, 180 ,199, 204, 205, 206, 228, 229, 231, 235; fosas clandestinas 2013-14 (17) pág 123; Fosas clandestinas 2013-14 (16) pág 262; Fosa ejecutado 2013-14 págs 13, 14, 16, 17; fosa cuerpos 2013-14 (5) pág 22;  fosas cuerpos 2013-14 (4) pág 318",http://www.frontera.info/EdicionEnlinea/Notas/Nacional/11022014/807445-Pagaron-20-mil-por-matar-a-reportero-PGJE-de-Veracruz.html     http://e-consulta.com/medios-externos/2014-02-12/asesinato-de-periodista-veracruzano-costo-20-mil-pesos   http://www.jornadaveracruz.com.mx/Nota.aspx?ID=140212_095245_756    http://www.jornadaveracruz.com.mx/Nota.aspx?ID=140212_095205_533   http://www.oem.com.mx/diariodexalapa/notas/n3518883.htm   http://tribunacampeche.com/mundo/2014/02/24/veracruz-sin-paz-sin-orden-sin-ley/,Provincia; Los Tubos; Al Momento; Periódico Digital; El Arsenal; Misión Política; El Siglo de Torreón; Diario Eyiplanta; Excelsior; Frontera; e-Consulta; La Jornada; La Crónica; Proceso; La Razón; Diario Imagen; El Universal; El Porvenir; El Diario de Juárez; El Gráfico; Milenio; Diairo de Xalapa; La Prensa; Reporte Índigo; Unomásuno; Tribuna de Campeche,na,na,na,na,na,La cifra puede aumentar a 2 fosas y 4 cuerpos masculinos,2,4,0
grupo_uno,2015,22/06/15,Guerrero,12,na,Acapulco de Juárez,1,"En la calle 13 de la Colonia Olímpica, Colindante con el parque ""El Veladero"", en un terreno valdío",na,na,4,3,1,2,0,0,0,3,na,"fosas clandestinas – junio 2015 págs 11, 24, 40, 47, 48, 49, 52, 51",http://www.milenio.com/estados/fosas_clandestinas-fosas_en_Acapulco-fosas_cuatro_cuerpos_en_cerro_de_Acapulco_0_541145995.html       http://www.razon.com.mx/spip.php?article265997   http://www.24-horas.mx/hallan-cuatro-fosas-clandestinas-con-restos-humanos-en-acapulco/    http://www.reforma.com/aplicaciones/articulo/default.aspx?Id=57234http://www.excelsior.com.mx/nacional/2015/06/22/10307683&amp;v=6    http://www.cronica.com.mx/notas/2015/905323.html    http://eleconomista.com.mx/seguridad-publica/2015/06/22/hallan-4-fosas-clandestinas-acapulco      http://www.elfinanciero.com.mx/nacional/encuentran-fosas-clandestinas-en-acapulco.html    http://www.unomasuno.com.mx/siguen-encontrando-cuerpos-en-fosas-de-acapulco/    http://www.elfinanciero.com.mx/nacional/unidades-de-inteligencia-criminal-y-antisecuestros-operaran-en-guerrero.html,Milenio; La Razón; 24 horas; Reforma; La Crónica; El Economista; Excelsior; El Financiero; Unomásuno; El Día,na,na,na,na,na,"La cifra puede aumentar a 7 fosas y 10 cuerpos, de los cuales 7 serían masculinos y 3 femeninos",7,10,0
grupo_uno,2015,18/09/15,Guerrero,12,na,Acapulco de Juárez,1,"En la Colonia Panorámica, cerca de la calle Margarita Maza de Juárez, en el parque ""El Veladero"", en punto conocido como ""Pozo de Agua""",na,na,1,7,na,2,0,0,0,7,na,"Fosas clandestinas septiembre -2015 págs 107, 109, 110, 111, 115, 117, 118, 119, 120, 121",http://www.razon.com.mx/spip.php?article277036      http://www.reforma.com/aplicaciones/articulo/default.aspx?Id=644892&amp;v=3     http://www.elfinanciero.com.mx/nacional/confirman-hallazgo-de-cuerpos-en-una-fosa-clandestina-en-acapulco.html,La Razón; Impacto Diario; Ovaciones; Milenio; El Reforma; El Sol de Acapulco; La Jornada; La Prensa; El Financiero,na,na,na,na,na,La cifra puede aumentar a 6 fosas,6,7,0
grupo_uno,2015,06/01/15,Guerrero,12,Comunidad de Tepehuixco,Chilapa de Álvarez,28,"En el punto conocido como ""El Huizache"", sobre un camino accidentado de terracería y donde abundan sembradíos de maíz, frijol y calabaza",na,na,6,21,na,na,0,0,0,21,na,"Fosas Clandestinas - enero 2015 págs 189, 196, 209, 229, 230; fosas clandestinas mayo -2015 pág 58",https://www.proceso.com.mx/392311        http://www.cronica.com.mx/notas/2015/877158.html     http://www.24-horas.mx/encuentran-dos-cadaveres-mas-en-chilapa-suman-12/    http://www.eluniversal.com.mx/estados/2015/chilapa-cuerpos-fiscalia-1066826.html    http://www.reforma.com/aplicaciones/articulo/default.aspx?Id=433439&amp;v=4    http://www.oem.com.mx/elsoldemexico/notas/n3662500.htm   http://www.unomasuno.com.mx/grupo-armado-irrumpio-en-chilapa-llevandose-30-personas/,La Crónica; 24 horas; El Universal; Reforma; El Sol de México; Unomásuno,na,na,na,na,na,Eran 10 cuerpos y 11 cabezas que se suman como cuerpos/personas. La cifra puede aumentar a 7 fosas y 22 cuerpos,7,22,0
grupo_uno,2015,01/05/15,Guerrero,12,Comunidad de Acazacatla,Chilapa de Álvarez,28,En un cerro cercano a la comunidad,na,na,1,2,2,0,0,0,0,2,na,"fosas clandestinas – junio 2015 págs 88, 90, 92",na,Ovaciones; El Sol de México; La Prensa,na,na,na,na,na,na,1,2,0
grupo_uno,2015,02/11/15,Guerrero,12,Carrizalillo,Eduardo Neri,75,"En un camino que conecta los pueblos de Amatitlán y Tenantla, en el punto conocido como ""Los Cazahuates""",na,na,2,4,1,3,0,0,0,4,na,"Fosas Clandestinas- noviembre 2015 págs 208, 210, 217, 219, 222, 224, 226, 228, 232, 235, 237, 240, 241, 242, 243, 245, 250, 254, 255, 258, 260, 265, 267, 269, 274, 275, 276, 279, 282, 287, 289, 303",http://www.eluniversal.com.mx/articulo/estados/2015/11/5/exhumacion-en-carrizalillo-labor-de-pgr-desde-el-martes#imagen-1,El Universal; El Día; Milenio; El Sol de México; Excelsior; Ovaciones; El Financiero; La Jornada; Unomásuno; La Prensa; El Economista; Reforma; El Sol de Acapulco; Diario de México,na,na,na,na,na,La cifra puede aumentar a 3 fosas y 6 cuerpos de los cuales 4 serían femeninos y 1 masculino,3,6,0
grupo_uno,2015,16/12/15,Guerrero,12,Chichihualco,Leonardo Bravo,40,"En una barranca,  cercana a la comunidad ""El Naranjo""",na,na,1,17,na,na,1,2,0,17,na,"fosas clandestinas – diciembre 2015 págs 65, 67, 76, 79, 83, 88, 91, 92,  95, 96, 98, 100, 103, 108",http://www.24-horas.mx/fosa-deja-al-descubierto-incomunicacion-entre-pgr-y-gobierno-de-guerrero/      http://www.reforma.com/aplicaciones/articulo/default.aspx?Id=722943&amp;v=2     http://lasillarota.com/atras-de-fosas-de-chichihualco-cifras-ocultas-de-la-violencia#.VnI24-Itp1I   http://diario.mx/Nacional/2015-12-16_1b799911/desconoce-fiscalia-de-guerrero-localizacion-de-fosas/     https://es-us.noticias.yahoo.com/hallan-restos-al-menos-19-personas-en-fosa-172609996.html,24 horas; El Sol de México; Unomásuno; Ovaciones; Reforma; La Silla Rota; Diario de Ciudad Juárez; Yahoo; El Universal; Capital de México; Milenio; Punto Crítico; Publímetro,na,na,na,na,na,La cifra puede aumentar a 22 cuerpos,1,22,2
grupo_uno,2015,27/07/15,Guerrero,12,na,Iguala de la Indepencia,35,na,na,na,37,64,na,na,0,0,0,64,na,"fosas clandestinas – diciembre 2015 pág 126; Fosas clandestinas septiembre -2015 págs 7, 14, 16, 25, 77, 83; Fosas clandestinas julio-2015 págs 6, 10, 11, 16, 18, 26, 39, 45, 64; Fosas clandestinas agosto -2015 págs 44, 84",http://www.excelsior.com.mx/nacional/2015/07/28/1036892     http://www.reporteindigo.com/reporte/mexico/la-busqueda-interminable   http://www.cronica.com.mx/notas/2015/908226.html   http://eleconomista.com.mx/sociedad/2015/08/12/luego-desaparicion-43-ubicaron-12-fosas   http://www.reforma.com/aplicaciones/articulo/default.aspx?Id=653608&amp;v=3   http://www.milenio.com/politica/Iguala-cuerpos-fosas-clandestinas_0_599940009.html,La Jornada; Reforma; Récord; Publímetro; Milenio; El Financiero; Excelsior; El País; Reporte índigo; Punto Crítico; 24 horas; El Economista;,na,na,na,na,na,La cifra puede aumentar a 38 fosas y 65 cuerpos,38,65,0
grupo_uno,2015,09/11/15,Guerrero,12,na,Iguala de la Indepencia,35,"En el punto conocido como ""tijeritas"" o ""tijerillas"", cerca de la comunidad ""El Naranjo""",na,na,1,0,na,na,1,2,0,0,na,"Fosas Clandestinas- noviembre 2015 págs 173, 175, 177, 180, 184, 185, 188, 189; fosas clandestinas – diciembre 2015 pág 29",http://www.sinembargo.mx/25-12-2015/1583964        http://www.excelsior.com.mx/nacional/2015/11/09/1056031,Excelsior; Ovaciones; Milenio; El Universal; Reforma; Publímetro; La Crónica; Sin Embargo,na,na,na,na,na,La cifra puede aumentar a 9 fosas e indeterminado número de cuerpos/restos,9,0,2
grupo_uno,2015,07/10/15,Morelos,17,Alpuyeca,Xochitepec,28,"Colonia ""La Vega""",na,na,2,2,na,na,1,0,0,2,na,"Fosas clandestinas julio-2015 págs 62, 63",http://www.proceso.com.mx/?p=410245&amp;utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Fee     http://www.24-horas.mx/hallan-dos-fosas-con-restos-humanos-en-xochitepec-morelos/     http://www.milenio.com/policia/fosas_clandestinas_Xochitepec-fosas_La_Vega_Xochitepec-Mando_Unico_Morelos_0_551,Proceso; 24 horas; Milenio; La Crónica,na,na,na,na,na,La cifra puede aumentar a 4 cuerpos,2,4,0
grupo_uno,2015,02/09/15,Nuevo León,19,na,Salinas Victoria,45,"En el Rancho ""Las Abejas""",na,na,1,0,na,na,1,31000,0,0,na,Fosas clandestinas septiembre -2015 pág 197; Fosas clandestinas octubre -2015 pág 31; fosas clandestinas – diciembre 2015 pág 63,http://www.eluniversal.com.mx/blogs/observatorio-nacional-ciudadano/2015/10/16/la-realidad-subterranea      http://www.sinembargo.mx/21-12-2015/1580313,Punto Crítico; El Universal; Sin Embargo,na,na,na,na,na,na,1,0,31000
grupo_uno,2015,11/09/15,Veracruz de Ignacio de la Llave,30,na,Alvarado,11,"Entre los poblados de ""Buena Vista"" y ""Paso Nacional"", por la gasolinera conocida como ""La Isla""",na,na,1,9,na,na,0,0,0,9,na,"Fosas clandestinas septiembre -2015 págs 68, 149, 150, 151, 153, 158, 159",http://www.proceso.com.mx/?p=415156http://www.razon.com.mx/spip.php?article276322,Reforma; Excelsior; Milenio; Unomásuno; La Razón; Proceso,na,na,na,na,na,na,1,9,0
grupo_uno,2016,10/10/16,Coahuila de Zaragoza,05,na,San Pedro,33,Ejido Patrocinio,na,na,1,0,na,na,1,600,0,0,na,"Fosas Clandestinas- octubre 2016 págs 72, 201, 202",na,Excelsior; El Economista; La Crónica,na,na,na,na,na,La cifra puede aumentar a 4000 restos. Este caso sigue la discusión si se considera zona de ejecución en superficie o por inhumación,1,0,4000
grupo_uno,2016,29/12/16,Guerrero,12,na,Acapulco de Juárez,1,"Colonia Alta Cuauhtémoc, en la parte alta del parque ""El Veladero""",na,na,1,3,2,1,0,0,0,3,1,"Fosas Clandestinas - diciembre 2016 págs 5, 13, 30, 31; Masacre fosa- enero de 2015 a diciembre de 2016 págs 5",http://www.reforma.com/aplicaciones/articulo/default.aspx?Id=1013570&amp;v=2      http://www.excelsior.com.mx/nacional/2016/12/29/1136978    http://www.eluniversal.com.mx/articulo/estados/2016/12/29/identifican-trabajador-de-la-uagro-en-fosa-de-acapulco,Reforma; El Universal; Excelsior; Milenio,na,na,na,na,na,La cifra puede aumentar a 4 fosas y 5 cuerpos,4,5,0
grupo_uno,2016,10/06/16,Guerrero,12,Ayahualulco,Chilapa de Álvarez,28,A 500 metros de la colonia Nueva Orleans,na,na,3,3,2,1,0,0,0,3,na,"Fosas Clandestinas-junio 2016 págs 105, 108, 114, 121",http://www.sinembargo.mx/10-06-2016/3052645      https://lasillarota.com/estados/fiscalia-de-guerrero-encuentra-5-cuerpos-mas-en-fosas-de-chilapa/115558#.V1raM_l942w,La Jornada; Ovaciones; Reforma; Sin embargo; La Silla Rota,na,na,na,na,na,La cifra puede aumentar a 5 fosas y 14 cuerpos de los cuales 6 serían masculinos y 1 femenino,5,14,0
